domestic,work,public,commercial,delivery,workshop,factory
0.00012806,0.000253572,0.000253572,0.000283998,0.000253572,0.000255995,0.000142913
0.000181846,0.00023689,0.00023689,0.0002436,0.00023689,0.000236272,0.000144254
0.000231789,0.000177575,0.000177575,0.000156816,0.000177575,0.000180775,0.000143702
0.000234351,0.000116035,0.000116035,0.00010179,0.000116035,0.000111131,0.000140995
0.000220264,0.000100465,0.000100465,8.25E-05,0.000100465,8.02E-05,0.000138131
0.000202336,8.86E-05,8.86E-05,6.81E-05,8.86E-05,7.15E-05,0.000130012
0.00019081,7.56E-05,7.56E-05,6.09E-05,7.56E-05,6.73E-05,0.00012276
0.000161356,6.64E-05,6.64E-05,5.74E-05,6.64E-05,6.50E-05,0.00011246
0.000115254,5.97E-05,5.97E-05,5.30E-05,5.97E-05,6.36E-05,0.000103369
7.81E-05,5.45E-05,5.45E-05,6.09E-05,5.45E-05,6.35E-05,9.29E-05
6.15E-05,5.71E-05,5.71E-05,7.70E-05,5.71E-05,6.08E-05,8.98E-05
5.51E-05,5.60E-05,5.60E-05,7.28E-05,5.60E-05,5.93E-05,8.77E-05
5.25E-05,5.56E-05,5.56E-05,6.69E-05,5.56E-05,5.85E-05,8.73E-05
5.25E-05,5.78E-05,5.78E-05,6.87E-05,5.78E-05,5.76E-05,8.74E-05
5.89E-05,6.19E-05,6.19E-05,6.75E-05,6.19E-05,6.49E-05,9.02E-05
8.96E-05,7.93E-05,7.93E-05,8.34E-05,7.93E-05,8.46E-05,9.81E-05
0.00014727,0.000119001,0.000119001,0.000147721,0.000119001,0.000131081,0.000113905
0.000152392,0.000192774,0.000192774,0.000275888,0.000192774,0.00021936,0.000132771
0.000130622,0.000270996,0.000270996,0.000332051,0.000270996,0.000268328,0.000143255
0.000124219,0.000287679,0.000287679,0.000337129,0.000287679,0.000273316,0.00014654
0.000120377,0.000291386,0.000291386,0.000345693,0.000291386,0.000274948,0.000149693
0.000125499,0.00028323,0.00028323,0.000328413,0.00028323,0.000270187,0.000150244
0.000117816,0.000263582,0.000263582,0.000314618,0.000263582,0.000265154,0.000148957
0.000115254,0.000261728,0.000261728,0.000306054,0.000261728,0.000262615,0.000145305
0.00012806,0.000253572,0.000253572,0.000283998,0.000253572,0.000255995,0.000142913
0.000181846,0.00023689,0.00023689,0.0002436,0.00023689,0.000236272,0.000144254
0.000231789,0.000177575,0.000177575,0.000156816,0.000177575,0.000180775,0.000143702
0.000234351,0.000116035,0.000116035,0.00010179,0.000116035,0.000111131,0.000140995
0.000220264,0.000100465,0.000100465,8.25E-05,0.000100465,8.02E-05,0.000138131
0.000202336,8.86E-05,8.86E-05,6.81E-05,8.86E-05,7.15E-05,0.000130012
0.00019081,7.56E-05,7.56E-05,6.09E-05,7.56E-05,6.73E-05,0.00012276
0.000161356,6.64E-05,6.64E-05,5.74E-05,6.64E-05,6.50E-05,0.00011246
0.000115254,5.97E-05,5.97E-05,5.30E-05,5.97E-05,6.36E-05,0.000103369
9.09E-05,5.49E-05,5.49E-05,5.71E-05,5.49E-05,6.02E-05,9.61E-05
6.79E-05,5.71E-05,5.71E-05,6.20E-05,5.71E-05,5.71E-05,9.07E-05
5.76E-05,5.56E-05,5.56E-05,5.96E-05,5.56E-05,5.55E-05,8.71E-05
5.38E-05,5.52E-05,5.52E-05,5.57E-05,5.52E-05,5.39E-05,8.62E-05
5.38E-05,5.63E-05,5.63E-05,5.63E-05,5.63E-05,5.29E-05,8.61E-05
5.76E-05,5.71E-05,5.71E-05,5.34E-05,5.71E-05,5.42E-05,8.84E-05
7.56E-05,6.27E-05,6.27E-05,5.66E-05,6.27E-05,6.22E-05,9.45E-05
0.000108851,7.82E-05,7.82E-05,8.28E-05,7.82E-05,8.12E-05,0.000105838
0.000137025,0.000114182,0.000114182,0.00012847,0.000114182,0.000129766,0.000120054
0.000145989,0.000178316,0.000178316,0.000147039,0.000178316,0.000157061,0.000128803
0.000145989,0.000192774,0.000192774,0.000141809,0.000192774,0.000161278,0.000131247
0.000143428,0.000193516,0.000193516,0.000132259,0.000193516,0.000159283,0.000135977
0.000151111,0.000173126,0.000173126,0.000111871,0.000173126,0.000144048,0.000134663
0.000143428,0.000151995,0.000151995,9.60E-05,0.000151995,0.000132804,0.000131983
0.000134464,0.000143469,0.000143469,9.03E-05,0.000143469,0.000128406,0.000127936
0.000139586,0.00013902,0.00013902,8.44E-05,0.00013902,0.000124779,0.000125887
0.000174162,0.000130493,0.000130493,7.63E-05,0.000130493,0.000116662,0.00012812
0.000220264,0.000106767,0.000106767,7.03E-05,0.000106767,0.000103287,0.000130406
0.000229228,8.71E-05,8.71E-05,5.77E-05,8.71E-05,7.16E-05,0.000126833
0.000221545,8.01E-05,8.01E-05,5.14E-05,8.01E-05,6.47E-05,0.000124258
0.000197213,7.41E-05,7.41E-05,4.28E-05,7.41E-05,6.20E-05,0.000121
0.000181846,7.08E-05,7.08E-05,4.06E-05,7.08E-05,6.06E-05,0.000117111
0.000157514,6.49E-05,6.49E-05,4.01E-05,6.49E-05,5.77E-05,0.000109018
0.000125499,6.08E-05,6.08E-05,4.36E-05,6.08E-05,5.79E-05,0.000101529
9.60E-05,5.63E-05,5.63E-05,5.16E-05,5.63E-05,5.66E-05,9.29E-05
7.30E-05,5.75E-05,5.75E-05,6.12E-05,5.75E-05,5.29E-05,8.80E-05
6.15E-05,5.45E-05,5.45E-05,5.95E-05,5.45E-05,5.14E-05,8.43E-05
5.51E-05,5.38E-05,5.38E-05,5.81E-05,5.38E-05,5.08E-05,8.32E-05
5.38E-05,5.30E-05,5.30E-05,5.55E-05,5.30E-05,5.08E-05,8.26E-05
5.51E-05,5.23E-05,5.23E-05,4.92E-05,5.23E-05,5.15E-05,8.49E-05
6.53E-05,5.56E-05,5.56E-05,4.52E-05,5.56E-05,5.36E-05,8.89E-05
8.84E-05,5.93E-05,5.93E-05,4.83E-05,5.93E-05,5.74E-05,9.55E-05
0.000124219,6.41E-05,6.41E-05,4.84E-05,6.41E-05,6.78E-05,0.000103211
0.000153673,7.45E-05,7.45E-05,5.28E-05,7.45E-05,8.00E-05,0.000114115
0.000176723,8.49E-05,8.49E-05,5.67E-05,8.49E-05,9.07E-05,0.000120894
0.000188249,8.82E-05,8.82E-05,5.71E-05,8.82E-05,9.44E-05,0.000124993
0.000197213,8.42E-05,8.42E-05,5.32E-05,8.42E-05,9.53E-05,0.00012636
0.000181846,8.01E-05,8.01E-05,4.93E-05,8.01E-05,9.35E-05,0.000126071
0.000161356,7.97E-05,7.97E-05,4.90E-05,7.97E-05,9.19E-05,0.000124205
0.000165198,7.79E-05,7.79E-05,4.73E-05,7.79E-05,8.77E-05,0.000122156
0.000193371,7.82E-05,7.82E-05,4.34E-05,7.82E-05,7.69E-05,0.000119975
0.000225386,7.56E-05,7.56E-05,4.52E-05,7.56E-05,6.73E-05,0.000117715
0.00023307,7.90E-05,7.90E-05,5.10E-05,7.90E-05,5.98E-05,0.000116033
0.000221545,7.64E-05,7.64E-05,4.85E-05,7.64E-05,6.10E-05,0.000115429
0.000204897,7.01E-05,7.01E-05,4.64E-05,7.01E-05,6.31E-05,0.000112828
0.00019081,6.56E-05,6.56E-05,4.56E-05,6.56E-05,6.21E-05,0.000109701
0.000162637,6.01E-05,6.01E-05,4.49E-05,6.01E-05,6.03E-05,0.000103894
0.000117816,5.49E-05,5.49E-05,4.59E-05,5.49E-05,5.85E-05,9.67E-05
7.81E-05,5.45E-05,5.45E-05,6.09E-05,5.45E-05,6.35E-05,9.29E-05
6.15E-05,5.71E-05,5.71E-05,7.70E-05,5.71E-05,6.08E-05,8.98E-05
5.51E-05,5.60E-05,5.60E-05,7.28E-05,5.60E-05,5.93E-05,8.77E-05
5.25E-05,5.56E-05,5.56E-05,6.69E-05,5.56E-05,5.85E-05,8.73E-05
5.25E-05,5.78E-05,5.78E-05,6.87E-05,5.78E-05,5.76E-05,8.74E-05
5.89E-05,6.19E-05,6.19E-05,6.75E-05,6.19E-05,6.49E-05,9.02E-05
8.96E-05,7.93E-05,7.93E-05,8.34E-05,7.93E-05,8.46E-05,9.81E-05
0.00014727,0.000119001,0.000119001,0.000147721,0.000119001,0.000131081,0.000113905
0.000152392,0.000192774,0.000192774,0.000275888,0.000192774,0.00021936,0.000132771
0.000130622,0.000270996,0.000270996,0.000332051,0.000270996,0.000268328,0.000143255
0.000124219,0.000287679,0.000287679,0.000337129,0.000287679,0.000273316,0.00014654
0.000120377,0.000291386,0.000291386,0.000345693,0.000291386,0.000274948,0.000149693
0.000125499,0.00028323,0.00028323,0.000328413,0.00028323,0.000270187,0.000150244
0.000117816,0.000263582,0.000263582,0.000314618,0.000263582,0.000265154,0.000148957
0.000115254,0.000261728,0.000261728,0.000306054,0.000261728,0.000262615,0.000145305
0.00012806,0.000253572,0.000253572,0.000283998,0.000253572,0.000255995,0.000142913
0.000181846,0.00023689,0.00023689,0.0002436,0.00023689,0.000236272,0.000144254
0.000231789,0.000177575,0.000177575,0.000156816,0.000177575,0.000180775,0.000143702
0.000234351,0.000116035,0.000116035,0.00010179,0.000116035,0.000111131,0.000140995
0.000220264,0.000100465,0.000100465,8.25E-05,0.000100465,8.02E-05,0.000138131
0.000202336,8.86E-05,8.86E-05,6.81E-05,8.86E-05,7.15E-05,0.000130012
0.00019081,7.56E-05,7.56E-05,6.09E-05,7.56E-05,6.73E-05,0.00012276
0.000161356,6.64E-05,6.64E-05,5.74E-05,6.64E-05,6.50E-05,0.00011246
0.000115254,5.97E-05,5.97E-05,5.30E-05,5.97E-05,6.36E-05,0.000103369
7.81E-05,5.45E-05,5.45E-05,6.09E-05,5.45E-05,6.35E-05,9.29E-05
6.15E-05,5.71E-05,5.71E-05,7.70E-05,5.71E-05,6.08E-05,8.98E-05
5.51E-05,5.60E-05,5.60E-05,7.28E-05,5.60E-05,5.93E-05,8.77E-05
5.25E-05,5.56E-05,5.56E-05,6.69E-05,5.56E-05,5.85E-05,8.73E-05
5.25E-05,5.78E-05,5.78E-05,6.87E-05,5.78E-05,5.76E-05,8.74E-05
5.89E-05,6.19E-05,6.19E-05,6.75E-05,6.19E-05,6.49E-05,9.02E-05
8.96E-05,7.93E-05,7.93E-05,8.34E-05,7.93E-05,8.46E-05,9.81E-05
0.00014727,0.000119001,0.000119001,0.000147721,0.000119001,0.000131081,0.000113905
0.000152392,0.000192774,0.000192774,0.000275888,0.000192774,0.00021936,0.000132771
0.000130622,0.000270996,0.000270996,0.000332051,0.000270996,0.000268328,0.000143255
0.000124219,0.000287679,0.000287679,0.000337129,0.000287679,0.000273316,0.00014654
0.000120377,0.000291386,0.000291386,0.000345693,0.000291386,0.000274948,0.000149693
0.000125499,0.00028323,0.00028323,0.000328413,0.00028323,0.000270187,0.000150244
0.000117816,0.000263582,0.000263582,0.000314618,0.000263582,0.000265154,0.000148957
0.000115254,0.000261728,0.000261728,0.000306054,0.000261728,0.000262615,0.000145305
0.00012806,0.000253572,0.000253572,0.000283998,0.000253572,0.000255995,0.000142913
0.000181846,0.00023689,0.00023689,0.0002436,0.00023689,0.000236272,0.000144254
0.000231789,0.000177575,0.000177575,0.000156816,0.000177575,0.000180775,0.000143702
0.000234351,0.000116035,0.000116035,0.00010179,0.000116035,0.000111131,0.000140995
0.000220264,0.000100465,0.000100465,8.25E-05,0.000100465,8.02E-05,0.000138131
0.000202336,8.86E-05,8.86E-05,6.81E-05,8.86E-05,7.15E-05,0.000130012
0.00019081,7.56E-05,7.56E-05,6.09E-05,7.56E-05,6.73E-05,0.00012276
0.000161356,6.64E-05,6.64E-05,5.74E-05,6.64E-05,6.50E-05,0.00011246
0.000115254,5.97E-05,5.97E-05,5.30E-05,5.97E-05,6.36E-05,0.000103369
7.81E-05,5.45E-05,5.45E-05,6.09E-05,5.45E-05,6.35E-05,9.29E-05
6.15E-05,5.71E-05,5.71E-05,7.70E-05,5.71E-05,6.08E-05,8.98E-05
5.51E-05,5.60E-05,5.60E-05,7.28E-05,5.60E-05,5.93E-05,8.77E-05
5.25E-05,5.56E-05,5.56E-05,6.69E-05,5.56E-05,5.85E-05,8.73E-05
5.25E-05,5.78E-05,5.78E-05,6.87E-05,5.78E-05,5.76E-05,8.74E-05
5.89E-05,6.19E-05,6.19E-05,6.75E-05,6.19E-05,6.49E-05,9.02E-05
8.96E-05,7.93E-05,7.93E-05,8.34E-05,7.93E-05,8.46E-05,9.81E-05
0.00014727,0.000119001,0.000119001,0.000147721,0.000119001,0.000131081,0.000113905
0.000152392,0.000192774,0.000192774,0.000275888,0.000192774,0.00021936,0.000132771
0.000130622,0.000270996,0.000270996,0.000332051,0.000270996,0.000268328,0.000143255
0.000124219,0.000287679,0.000287679,0.000337129,0.000287679,0.000273316,0.00014654
0.000120377,0.000291386,0.000291386,0.000345693,0.000291386,0.000274948,0.000149693
0.000125499,0.00028323,0.00028323,0.000328413,0.00028323,0.000270187,0.000150244
0.000117816,0.000263582,0.000263582,0.000314618,0.000263582,0.000265154,0.000148957
0.000115254,0.000261728,0.000261728,0.000306054,0.000261728,0.000262615,0.000145305
0.00012806,0.000253572,0.000253572,0.000283998,0.000253572,0.000255995,0.000142913
0.000181846,0.00023689,0.00023689,0.0002436,0.00023689,0.000236272,0.000144254
0.000231789,0.000177575,0.000177575,0.000156816,0.000177575,0.000180775,0.000143702
0.000234351,0.000116035,0.000116035,0.00010179,0.000116035,0.000111131,0.000140995
0.000220264,0.000100465,0.000100465,8.25E-05,0.000100465,8.02E-05,0.000138131
0.000202336,8.86E-05,8.86E-05,6.81E-05,8.86E-05,7.15E-05,0.000130012
0.00019081,7.56E-05,7.56E-05,6.09E-05,7.56E-05,6.73E-05,0.00012276
0.000161356,6.64E-05,6.64E-05,5.74E-05,6.64E-05,6.50E-05,0.00011246
0.000115254,5.97E-05,5.97E-05,5.30E-05,5.97E-05,6.36E-05,0.000103369
7.81E-05,5.45E-05,5.45E-05,6.09E-05,5.45E-05,6.35E-05,9.29E-05
6.15E-05,5.71E-05,5.71E-05,7.70E-05,5.71E-05,6.08E-05,8.98E-05
5.51E-05,5.60E-05,5.60E-05,7.28E-05,5.60E-05,5.93E-05,8.77E-05
5.25E-05,5.56E-05,5.56E-05,6.69E-05,5.56E-05,5.85E-05,8.73E-05
5.25E-05,5.78E-05,5.78E-05,6.87E-05,5.78E-05,5.76E-05,8.74E-05
5.89E-05,6.19E-05,6.19E-05,6.75E-05,6.19E-05,6.49E-05,9.02E-05
8.96E-05,7.93E-05,7.93E-05,8.34E-05,7.93E-05,8.46E-05,9.81E-05
0.00014727,0.000119001,0.000119001,0.000147721,0.000119001,0.000131081,0.000113905
0.000152392,0.000192774,0.000192774,0.000275888,0.000192774,0.00021936,0.000132771
0.000130622,0.000270996,0.000270996,0.000332051,0.000270996,0.000268328,0.000143255
0.000124219,0.000287679,0.000287679,0.000337129,0.000287679,0.000273316,0.00014654
0.000120377,0.000291386,0.000291386,0.000345693,0.000291386,0.000274948,0.000149693
0.000125499,0.00028323,0.00028323,0.000328413,0.00028323,0.000270187,0.000150244
0.000117816,0.000263582,0.000263582,0.000314618,0.000263582,0.000265154,0.000148957
0.000115254,0.000261728,0.000261728,0.000306054,0.000261728,0.000262615,0.000145305
0.00012806,0.000253572,0.000253572,0.000283998,0.000253572,0.000255995,0.000142913
0.000181846,0.00023689,0.00023689,0.0002436,0.00023689,0.000236272,0.000144254
0.000231789,0.000177575,0.000177575,0.000156816,0.000177575,0.000180775,0.000143702
0.000234351,0.000116035,0.000116035,0.00010179,0.000116035,0.000111131,0.000140995
0.000220264,0.000100465,0.000100465,8.25E-05,0.000100465,8.02E-05,0.000138131
0.000202336,8.86E-05,8.86E-05,6.81E-05,8.86E-05,7.15E-05,0.000130012
0.00019081,7.56E-05,7.56E-05,6.09E-05,7.56E-05,6.73E-05,0.00012276
0.000161356,6.64E-05,6.64E-05,5.74E-05,6.64E-05,6.50E-05,0.00011246
0.000115254,5.97E-05,5.97E-05,5.30E-05,5.97E-05,6.36E-05,0.000103369
7.81E-05,5.45E-05,5.45E-05,6.09E-05,5.45E-05,6.35E-05,9.29E-05
6.15E-05,5.71E-05,5.71E-05,7.70E-05,5.71E-05,6.08E-05,8.98E-05
5.51E-05,5.60E-05,5.60E-05,7.28E-05,5.60E-05,5.93E-05,8.77E-05
5.25E-05,5.56E-05,5.56E-05,6.69E-05,5.56E-05,5.85E-05,8.73E-05
5.25E-05,5.78E-05,5.78E-05,6.87E-05,5.78E-05,5.76E-05,8.74E-05
5.89E-05,6.19E-05,6.19E-05,6.75E-05,6.19E-05,6.49E-05,9.02E-05
8.96E-05,7.93E-05,7.93E-05,8.34E-05,7.93E-05,8.46E-05,9.81E-05
0.00014727,0.000119001,0.000119001,0.000147721,0.000119001,0.000131081,0.000113905
0.000152392,0.000192774,0.000192774,0.000275888,0.000192774,0.00021936,0.000132771
0.000130622,0.000270996,0.000270996,0.000332051,0.000270996,0.000268328,0.000143255
0.000124219,0.000287679,0.000287679,0.000337129,0.000287679,0.000273316,0.00014654
0.000120377,0.000291386,0.000291386,0.000345693,0.000291386,0.000274948,0.000149693
0.000125499,0.00028323,0.00028323,0.000328413,0.00028323,0.000270187,0.000150244
0.000117816,0.000263582,0.000263582,0.000314618,0.000263582,0.000265154,0.000148957
0.000115254,0.000261728,0.000261728,0.000306054,0.000261728,0.000262615,0.000145305
0.00012806,0.000253572,0.000253572,0.000283998,0.000253572,0.000255995,0.000142913
0.000181846,0.00023689,0.00023689,0.0002436,0.00023689,0.000236272,0.000144254
0.000231789,0.000177575,0.000177575,0.000156816,0.000177575,0.000180775,0.000143702
0.000234351,0.000116035,0.000116035,0.00010179,0.000116035,0.000111131,0.000140995
0.000220264,0.000100465,0.000100465,8.25E-05,0.000100465,8.02E-05,0.000138131
0.000202336,8.86E-05,8.86E-05,6.81E-05,8.86E-05,7.15E-05,0.000130012
0.00019081,7.56E-05,7.56E-05,6.09E-05,7.56E-05,6.73E-05,0.00012276
0.000161356,6.64E-05,6.64E-05,5.74E-05,6.64E-05,6.50E-05,0.00011246
0.000115254,5.97E-05,5.97E-05,5.30E-05,5.97E-05,6.36E-05,0.000103369
9.09E-05,5.49E-05,5.49E-05,5.71E-05,5.49E-05,6.02E-05,9.61E-05
6.79E-05,5.71E-05,5.71E-05,6.20E-05,5.71E-05,5.71E-05,9.07E-05
5.76E-05,5.56E-05,5.56E-05,5.96E-05,5.56E-05,5.55E-05,8.71E-05
5.38E-05,5.52E-05,5.52E-05,5.57E-05,5.52E-05,5.39E-05,8.62E-05
5.38E-05,5.63E-05,5.63E-05,5.63E-05,5.63E-05,5.29E-05,8.61E-05
5.76E-05,5.71E-05,5.71E-05,5.34E-05,5.71E-05,5.42E-05,8.84E-05
7.56E-05,6.27E-05,6.27E-05,5.66E-05,6.27E-05,6.22E-05,9.45E-05
0.000108851,7.82E-05,7.82E-05,8.28E-05,7.82E-05,8.12E-05,0.000105838
0.000137025,0.000114182,0.000114182,0.00012847,0.000114182,0.000129766,0.000120054
0.000145989,0.000178316,0.000178316,0.000147039,0.000178316,0.000157061,0.000128803
0.000145989,0.000192774,0.000192774,0.000141809,0.000192774,0.000161278,0.000131247
0.000143428,0.000193516,0.000193516,0.000132259,0.000193516,0.000159283,0.000135977
0.000151111,0.000173126,0.000173126,0.000111871,0.000173126,0.000144048,0.000134663
0.000143428,0.000151995,0.000151995,9.60E-05,0.000151995,0.000132804,0.000131983
0.000134464,0.000143469,0.000143469,9.03E-05,0.000143469,0.000128406,0.000127936
0.000139586,0.00013902,0.00013902,8.44E-05,0.00013902,0.000124779,0.000125887
0.000174162,0.000130493,0.000130493,7.63E-05,0.000130493,0.000116662,0.00012812
0.000220264,0.000106767,0.000106767,7.03E-05,0.000106767,0.000103287,0.000130406
0.000229228,8.71E-05,8.71E-05,5.77E-05,8.71E-05,7.16E-05,0.000126833
0.000221545,8.01E-05,8.01E-05,5.14E-05,8.01E-05,6.47E-05,0.000124258
0.000197213,7.41E-05,7.41E-05,4.28E-05,7.41E-05,6.20E-05,0.000121
0.000181846,7.08E-05,7.08E-05,4.06E-05,7.08E-05,6.06E-05,0.000117111
0.000157514,6.49E-05,6.49E-05,4.01E-05,6.49E-05,5.77E-05,0.000109018
0.000125499,6.08E-05,6.08E-05,4.36E-05,6.08E-05,5.79E-05,0.000101529
9.60E-05,5.63E-05,5.63E-05,5.16E-05,5.63E-05,5.66E-05,9.29E-05
7.30E-05,5.75E-05,5.75E-05,6.12E-05,5.75E-05,5.29E-05,8.80E-05
6.15E-05,5.45E-05,5.45E-05,5.95E-05,5.45E-05,5.14E-05,8.43E-05
5.51E-05,5.38E-05,5.38E-05,5.81E-05,5.38E-05,5.08E-05,8.32E-05
5.38E-05,5.30E-05,5.30E-05,5.55E-05,5.30E-05,5.08E-05,8.26E-05
5.51E-05,5.23E-05,5.23E-05,4.92E-05,5.23E-05,5.15E-05,8.49E-05
6.53E-05,5.56E-05,5.56E-05,4.52E-05,5.56E-05,5.36E-05,8.89E-05
8.84E-05,5.93E-05,5.93E-05,4.83E-05,5.93E-05,5.74E-05,9.55E-05
0.000124219,6.41E-05,6.41E-05,4.84E-05,6.41E-05,6.78E-05,0.000103211
0.000153673,7.45E-05,7.45E-05,5.28E-05,7.45E-05,8.00E-05,0.000114115
0.000176723,8.49E-05,8.49E-05,5.67E-05,8.49E-05,9.07E-05,0.000120894
0.000188249,8.82E-05,8.82E-05,5.71E-05,8.82E-05,9.44E-05,0.000124993
0.000197213,8.42E-05,8.42E-05,5.32E-05,8.42E-05,9.53E-05,0.00012636
0.000181846,8.01E-05,8.01E-05,4.93E-05,8.01E-05,9.35E-05,0.000126071
0.000161356,7.97E-05,7.97E-05,4.90E-05,7.97E-05,9.19E-05,0.000124205
0.000165198,7.79E-05,7.79E-05,4.73E-05,7.79E-05,8.77E-05,0.000122156
0.000193371,7.82E-05,7.82E-05,4.34E-05,7.82E-05,7.69E-05,0.000119975
0.000225386,7.56E-05,7.56E-05,4.52E-05,7.56E-05,6.73E-05,0.000117715
0.00023307,7.90E-05,7.90E-05,5.10E-05,7.90E-05,5.98E-05,0.000116033
0.000221545,7.64E-05,7.64E-05,4.85E-05,7.64E-05,6.10E-05,0.000115429
0.000204897,7.01E-05,7.01E-05,4.64E-05,7.01E-05,6.31E-05,0.000112828
0.00019081,6.56E-05,6.56E-05,4.56E-05,6.56E-05,6.21E-05,0.000109701
0.000162637,6.01E-05,6.01E-05,4.49E-05,6.01E-05,6.03E-05,0.000103894
0.000117816,5.49E-05,5.49E-05,4.59E-05,5.49E-05,5.85E-05,9.67E-05
7.81E-05,5.45E-05,5.45E-05,6.09E-05,5.45E-05,6.35E-05,9.29E-05
6.15E-05,5.71E-05,5.71E-05,7.70E-05,5.71E-05,6.08E-05,8.98E-05
5.51E-05,5.60E-05,5.60E-05,7.28E-05,5.60E-05,5.93E-05,8.77E-05
5.25E-05,5.56E-05,5.56E-05,6.69E-05,5.56E-05,5.85E-05,8.73E-05
5.25E-05,5.78E-05,5.78E-05,6.87E-05,5.78E-05,5.76E-05,8.74E-05
5.89E-05,6.19E-05,6.19E-05,6.75E-05,6.19E-05,6.49E-05,9.02E-05
8.96E-05,7.93E-05,7.93E-05,8.34E-05,7.93E-05,8.46E-05,9.81E-05
0.00014727,0.000119001,0.000119001,0.000147721,0.000119001,0.000131081,0.000113905
0.000152392,0.000192774,0.000192774,0.000275888,0.000192774,0.00021936,0.000132771
0.000130622,0.000270996,0.000270996,0.000332051,0.000270996,0.000268328,0.000143255
0.000124219,0.000287679,0.000287679,0.000337129,0.000287679,0.000273316,0.00014654
0.000120377,0.000291386,0.000291386,0.000345693,0.000291386,0.000274948,0.000149693
0.000125499,0.00028323,0.00028323,0.000328413,0.00028323,0.000270187,0.000150244
0.000117816,0.000263582,0.000263582,0.000314618,0.000263582,0.000265154,0.000148957
0.000115254,0.000261728,0.000261728,0.000306054,0.000261728,0.000262615,0.000145305
0.00012806,0.000253572,0.000253572,0.000283998,0.000253572,0.000255995,0.000142913
0.000181846,0.00023689,0.00023689,0.0002436,0.00023689,0.000236272,0.000144254
0.000231789,0.000177575,0.000177575,0.000156816,0.000177575,0.000180775,0.000143702
0.000234351,0.000116035,0.000116035,0.00010179,0.000116035,0.000111131,0.000140995
0.000220264,0.000100465,0.000100465,8.25E-05,0.000100465,8.02E-05,0.000138131
0.000202336,8.86E-05,8.86E-05,6.81E-05,8.86E-05,7.15E-05,0.000130012
0.00019081,7.56E-05,7.56E-05,6.09E-05,7.56E-05,6.73E-05,0.00012276
0.000161356,6.64E-05,6.64E-05,5.74E-05,6.64E-05,6.50E-05,0.00011246
0.000115254,5.97E-05,5.97E-05,5.30E-05,5.97E-05,6.36E-05,0.000103369
7.81E-05,5.45E-05,5.45E-05,6.09E-05,5.45E-05,6.35E-05,9.29E-05
6.15E-05,5.71E-05,5.71E-05,7.70E-05,5.71E-05,6.08E-05,8.98E-05
5.51E-05,5.60E-05,5.60E-05,7.28E-05,5.60E-05,5.93E-05,8.77E-05
5.25E-05,5.56E-05,5.56E-05,6.69E-05,5.56E-05,5.85E-05,8.73E-05
5.25E-05,5.78E-05,5.78E-05,6.87E-05,5.78E-05,5.76E-05,8.74E-05
5.89E-05,6.19E-05,6.19E-05,6.75E-05,6.19E-05,6.49E-05,9.02E-05
8.96E-05,7.93E-05,7.93E-05,8.34E-05,7.93E-05,8.46E-05,9.81E-05
0.00014727,0.000119001,0.000119001,0.000147721,0.000119001,0.000131081,0.000113905
0.000152392,0.000192774,0.000192774,0.000275888,0.000192774,0.00021936,0.000132771
0.000130622,0.000270996,0.000270996,0.000332051,0.000270996,0.000268328,0.000143255
0.000124219,0.000287679,0.000287679,0.000337129,0.000287679,0.000273316,0.00014654
0.000120377,0.000291386,0.000291386,0.000345693,0.000291386,0.000274948,0.000149693
0.000125499,0.00028323,0.00028323,0.000328413,0.00028323,0.000270187,0.000150244
0.000117816,0.000263582,0.000263582,0.000314618,0.000263582,0.000265154,0.000148957
0.000115254,0.000261728,0.000261728,0.000306054,0.000261728,0.000262615,0.000145305
0.00012806,0.000253572,0.000253572,0.000283998,0.000253572,0.000255995,0.000142913
0.000181846,0.00023689,0.00023689,0.0002436,0.00023689,0.000236272,0.000144254
0.000231789,0.000177575,0.000177575,0.000156816,0.000177575,0.000180775,0.000143702
0.000234351,0.000116035,0.000116035,0.00010179,0.000116035,0.000111131,0.000140995
0.000220264,0.000100465,0.000100465,8.25E-05,0.000100465,8.02E-05,0.000138131
0.000202336,8.86E-05,8.86E-05,6.81E-05,8.86E-05,7.15E-05,0.000130012
0.00019081,7.56E-05,7.56E-05,6.09E-05,7.56E-05,6.73E-05,0.00012276
0.000161356,6.64E-05,6.64E-05,5.74E-05,6.64E-05,6.50E-05,0.00011246
0.000115254,5.97E-05,5.97E-05,5.30E-05,5.97E-05,6.36E-05,0.000103369
7.81E-05,5.45E-05,5.45E-05,6.09E-05,5.45E-05,6.35E-05,9.29E-05
6.15E-05,5.71E-05,5.71E-05,7.70E-05,5.71E-05,6.08E-05,8.98E-05
5.51E-05,5.60E-05,5.60E-05,7.28E-05,5.60E-05,5.93E-05,8.77E-05
5.25E-05,5.56E-05,5.56E-05,6.69E-05,5.56E-05,5.85E-05,8.73E-05
5.25E-05,5.78E-05,5.78E-05,6.87E-05,5.78E-05,5.76E-05,8.74E-05
5.89E-05,6.19E-05,6.19E-05,6.75E-05,6.19E-05,6.49E-05,9.02E-05
8.96E-05,7.93E-05,7.93E-05,8.34E-05,7.93E-05,8.46E-05,9.81E-05
0.00014727,0.000119001,0.000119001,0.000147721,0.000119001,0.000131081,0.000113905
0.000152392,0.000192774,0.000192774,0.000275888,0.000192774,0.00021936,0.000132771
